bag,t,wall,dt_s,hd_pair
run_20260826_2026-08-26-20-01-01,1787745993.336,2026-08-26 20:06:33.336,0.0,1
run_20260826_2026-08-26-20-01-01,1787745993.937,2026-08-26 20:06:33.937,0.401,1
run_20260826_2026-08-26-20-01-01,1787745994.339,2026-08-26 20:06:34.339,0.0,1
run_20260826_2026-08-26-20-01-01,1787745994.94,2026-08-26 20:06:34.940,0.401,1
run_20260826_2026-08-26-20-01-01,1787745995.144,2026-08-26 20:06:35.144,0.003,1
run_20260827_2026-08-27-18-54-23,1787828063.64,2026-08-27 18:54:23.640,0.0,1
run_20260827_2026-08-27-18-54-23,1787828064.041,2026-08-27 18:54:24.041,0.401,1
run_20260827_2026-08-27-18-54-23,1787828064.241,2026-08-27 18:54:24.241,0.0,1
run_20260827_2026-08-27-18-54-23,1787828064.643,2026-08-27 18:54:24.643,0.401,1
run_20260827_2026-08-27-18-54-23,1787828064.645,2026-08-27 18:54:24.645,0.002,1
run_20260827_2026-08-27-18-54-23,1787828117.641,2026-08-27 18:55:17.641,0.0,1
run_20260827_2026-08-27-18-54-23,1787828118.042,2026-08-27 18:55:18.042,0.401,1
run_20260827_2026-08-27-18-54-23,1787828118.643,2026-08-27 18:55:18.643,0.0,1
run_20260827_2026-08-27-18-54-23,1787828119.245,2026-08-27 18:55:19.245,0.401,1
run_20260827_2026-08-27-18-54-23,1787828119.446,2026-08-27 18:55:19.446,0.0,1
run_20260827_2026-08-27-18-54-23,1787828173.843,2026-08-27 18:56:13.843,0.0,1
run_20260827_2026-08-27-18-54-23,1787828174.243,2026-08-27 18:56:14.243,0.401,1
run_20260827_2026-08-27-18-54-23,1787828174.845,2026-08-27 18:56:14.845,0.0,1
run_20260827_2026-08-27-18-54-23,1787828175.246,2026-08-27 18:56:15.246,0.401,1
run_20260827_2026-08-27-18-54-23,1787828175.246,2026-08-27 18:56:15.246,0.0,1
run_20260827_2026-08-27-18-54-23,1787828176.652,2026-08-27 18:56:16.652,0.401,1
run_20260827_2026-08-27-18-54-23,1787828176.653,2026-08-27 18:56:16.653,0.001,1
run_20260827_2026-08-27-18-54-23,1787828232.648,2026-08-27 18:57:12.648,0.0,1
run_20260827_2026-08-27-18-54-23,1787828233.249,2026-08-27 18:57:13.249,0.401,1
run_20260827_2026-08-27-18-54-23,1787828233.45,2026-08-27 18:57:13.450,0.0,1
run_20260827_2026-08-27-18-54-23,1787828290.25,2026-08-27 18:58:10.250,0.0,1
run_20260827_2026-08-27-18-54-23,1787828291.253,2026-08-27 18:58:11.253,0.401,1
run_20260827_2026-08-27-18-54-23,1787828291.256,2026-08-27 18:58:11.256,0.003,1
run_20260827_2026-08-27-18-54-23,1787828345.249,2026-08-27 18:59:05.249,0.0,1
run_20260827_2026-08-27-18-54-23,1787828345.65,2026-08-27 18:59:05.650,0.401,1
run_20260827_2026-08-27-18-54-23,1787828346.453,2026-08-27 18:59:06.453,0.0,1
run_20260827_2026-08-27-18-54-23,1787828401.252,2026-08-27 19:00:01.252,0.0,1
run_20260827_2026-08-27-18-54-23,1787828401.653,2026-08-27 19:00:01.653,0.401,1
run_20260827_2026-08-27-18-54-23,1787828401.653,2026-08-27 19:00:01.653,0.0,1
run_20260827_2026-08-27-18-54-23,1787828402.257,2026-08-27 19:00:02.257,0.403,1
run_20260827_2026-08-27-18-54-23,1787828402.257,2026-08-27 19:00:02.257,0.0,1
run_20260827_2026-08-27-18-54-23,1787828458.856,2026-08-27 19:00:58.856,0.0,1
run_20260827_2026-08-27-18-54-23,1787828459.257,2026-08-27 19:00:59.257,0.401,1
run_20260827_2026-08-27-18-54-23,1787828459.258,2026-08-27 19:00:59.258,0.001,1
run_20260827_2026-08-27-18-54-23,1787828460.259,2026-08-27 19:01:00.259,0.4,1
run_20260827_2026-08-27-18-54-23,1787828460.26,2026-08-27 19:01:00.260,0.0,1
run_20260827_2026-08-27-18-54-23,1787828514.659,2026-08-27 19:01:54.659,0.0,1
run_20260827_2026-08-27-18-54-23,1787828515.259,2026-08-27 19:01:55.259,0.4,1
run_20260827_2026-08-27-18-54-23,1787828515.26,2026-08-27 19:01:55.260,0.0,1
run_20260827_2026-08-27-18-54-23,1787828569.857,2026-08-27 19:02:49.857,0.0,1
run_20260827_2026-08-27-18-54-23,1787828570.257,2026-08-27 19:02:50.257,0.401,1
run_20260827_2026-08-27-18-54-23,1787828570.659,2026-08-27 19:02:50.659,0.001,1
run_20260827_2026-08-27-18-54-23,1787828571.26,2026-08-27 19:02:51.260,0.401,1
run_20260827_2026-08-27-18-54-23,1787828571.26,2026-08-27 19:02:51.260,0.0,1
run_20260827_2026-08-27-18-54-23,1787828571.661,2026-08-27 19:02:51.661,0.401,1
run_20260827_2026-08-27-18-54-23,1787828571.662,2026-08-27 19:02:51.662,0.0,1
run_20260827_2026-08-27-18-54-23,1787828572.263,2026-08-27 19:02:52.263,0.401,1
run_20260827_2026-08-27-18-54-23,1787828572.263,2026-08-27 19:02:52.263,0.0,1
run_20260827_2026-08-27-18-54-23,1787828623.46,2026-08-27 19:03:43.460,0.0,1
run_20260827_2026-08-27-18-54-23,1787828624.061,2026-08-27 19:03:44.061,0.401,1
run_20260827_2026-08-27-18-54-23,1787828624.462,2026-08-27 19:03:44.462,0.0,1
run_20260827_2026-08-27-18-54-23,1787828625.264,2026-08-27 19:03:45.264,0.401,1
run_20260827_2026-08-27-18-54-23,1787828625.265,2026-08-27 19:03:45.265,0.001,1
run_20260827_2026-08-27-18-54-23,1787828677.858,2026-08-27 19:04:37.858,0.0,1
run_20260827_2026-08-27-18-54-23,1787828678.259,2026-08-27 19:04:38.259,0.401,1
run_20260827_2026-08-27-18-54-23,1787828678.662,2026-08-27 19:04:38.662,0.0,1
run_20260827_2026-08-27-18-54-23,1787828679.263,2026-08-27 19:04:39.263,0.401,1
run_20260827_2026-08-27-18-54-23,1787828679.263,2026-08-27 19:04:39.263,0.0,1
run_20260827_2026-08-27-18-54-23,1787828733.862,2026-08-27 19:05:33.862,0.0,1
run_20260827_2026-08-27-18-54-23,1787828734.262,2026-08-27 19:05:34.262,0.401,1
run_20260827_2026-08-27-18-54-23,1787828734.464,2026-08-27 19:05:34.464,0.0,1
run_20260827_2026-08-27-18-54-23,1787828790.662,2026-08-27 19:06:30.662,0.0,1
run_20260827_2026-08-27-18-54-23,1787828791.063,2026-08-27 19:06:31.063,0.401,1
run_20260827_2026-08-27-18-54-23,1787828791.465,2026-08-27 19:06:31.465,0.0,1
run_20260827_2026-08-27-18-54-23,1787828792.266,2026-08-27 19:06:32.266,0.401,1
run_20260827_2026-08-27-18-54-23,1787828792.268,2026-08-27 19:06:32.268,0.001,1
run_20260827_2026-08-27-18-54-23,1787828846.462,2026-08-27 19:07:26.462,0.001,1
run_20260827_2026-08-27-18-54-23,1787828846.863,2026-08-27 19:07:26.863,0.401,1
run_20260827_2026-08-27-18-54-23,1787828847.465,2026-08-27 19:07:27.465,0.001,1
run_20260827_2026-08-27-18-54-23,1787828848.267,2026-08-27 19:07:28.267,0.401,1
run_20260827_2026-08-27-18-54-23,1787828848.669,2026-08-27 19:07:28.669,0.0,1
run_20260827_2026-08-27-18-54-23,1787828900.663,2026-08-27 19:08:20.663,0.001,1
run_20260827_2026-08-27-18-54-23,1787828901.063,2026-08-27 19:08:21.063,0.401,1
run_20260827_2026-08-27-18-54-23,1787828901.867,2026-08-27 19:08:21.867,0.0,1
run_20260827_2026-08-27-18-54-23,1787828902.268,2026-08-27 19:08:22.268,0.401,1
run_20260827_2026-08-27-18-54-23,1787828902.268,2026-08-27 19:08:22.268,0.0,1
run_20260827_2026-08-27-18-54-23,1787828902.669,2026-08-27 19:08:22.669,0.401,1
run_20260827_2026-08-27-18-54-23,1787828902.67,2026-08-27 19:08:22.670,0.001,1
run_20260827_2026-08-27-18-54-23,1787828956.664,2026-08-27 19:09:16.664,0.0,1
run_20260827_2026-08-27-18-54-23,1787828957.266,2026-08-27 19:09:17.266,0.401,1
run_20260827_2026-08-27-18-54-23,1787828957.267,2026-08-27 19:09:17.267,0.0,1
run_20260827_2026-08-27-18-54-23,1787829010.463,2026-08-27 19:10:10.463,0.0,1
run_20260827_2026-08-27-18-54-23,1787829010.863,2026-08-27 19:10:10.863,0.401,1
run_20260827_2026-08-27-18-54-23,1787829011.265,2026-08-27 19:10:11.265,0.0,1
run_20260827_2026-08-27-18-54-23,1787829011.666,2026-08-27 19:10:11.666,0.401,1
run_20260827_2026-08-27-18-54-23,1787829011.666,2026-08-27 19:10:11.666,0.0,1
run_20260827_2026-08-27-18-54-23,1787829012.267,2026-08-27 19:10:12.267,0.401,1
run_20260827_2026-08-27-18-54-23,1787829012.268,2026-08-27 19:10:12.268,0.001,1
run_20260827_2026-08-27-18-54-23,1787829013.27,2026-08-27 19:10:13.270,0.401,1
run_20260827_2026-08-27-18-54-23,1787829013.271,2026-08-27 19:10:13.271,0.001,1
run_20260827_2026-08-27-18-54-23,1787829067.666,2026-08-27 19:11:07.666,0.0,1
run_20260827_2026-08-27-18-54-23,1787829068.267,2026-08-27 19:11:08.267,0.401,1
run_20260827_2026-08-27-18-54-23,1787829068.468,2026-08-27 19:11:08.468,0.001,1
run_20260827_2026-08-27-18-54-23,1787829123.867,2026-08-27 19:12:03.867,0.0,1
run_20260827_2026-08-27-18-54-23,1787829124.268,2026-08-27 19:12:04.268,0.401,1
run_20260827_2026-08-27-18-54-23,1787829124.469,2026-08-27 19:12:04.469,0.0,1
run_20260827_2026-08-27-18-54-23,1787829180.667,2026-08-27 19:13:00.667,0.0,1
run_20260827_2026-08-27-18-54-23,1787829181.271,2026-08-27 19:13:01.271,0.403,1
run_20260827_2026-08-27-18-54-23,1787829181.472,2026-08-27 19:13:01.472,0.0,1
run_20260827_2026-08-27-18-54-23,1787829183.678,2026-08-27 19:13:03.678,0.4,1
run_20260827_2026-08-27-18-54-23,1787829183.678,2026-08-27 19:13:03.678,0.0,1
run_20260827_2026-08-27-18-54-23,1787829236.47,2026-08-27 19:13:56.470,0.0,1
run_20260827_2026-08-27-18-54-23,1787829291.867,2026-08-27 19:14:51.867,0.0,1
run_20260827_2026-08-27-18-54-23,1787829292.268,2026-08-27 19:14:52.268,0.401,1
run_20260827_2026-08-27-18-54-23,1787829292.469,2026-08-27 19:14:52.469,0.0,1
run_20260827_2026-08-27-18-54-23,1787829293.271,2026-08-27 19:14:53.271,0.401,1
run_20260827_2026-08-27-18-54-23,1787829293.673,2026-08-27 19:14:53.673,0.0,1
run_20260827_2026-08-27-18-54-23,1787829347.468,2026-08-27 19:15:47.468,0.0,1
run_20260827_2026-08-27-18-54-23,1787829348.069,2026-08-27 19:15:48.069,0.401,1
run_20260827_2026-08-27-18-54-23,1787829348.471,2026-08-27 19:15:48.471,0.001,1
run_20260827_2026-08-27-18-54-23,1787829349.273,2026-08-27 19:15:49.273,0.401,1
run_20260827_2026-08-27-18-54-23,1787829349.273,2026-08-27 19:15:49.273,0.0,1
run_20260827_2026-08-27-18-54-23,1787829403.469,2026-08-27 19:16:43.469,0.0,1
run_20260827_2026-08-27-18-54-23,1787829404.272,2026-08-27 19:16:44.272,0.401,1
run_20260827_2026-08-27-18-54-23,1787829404.472,2026-08-27 19:16:44.472,0.0,1
run_20260827_2026-08-27-18-54-23,1787829460.872,2026-08-27 19:17:40.872,0.001,1
run_20260827_2026-08-27-18-54-23,1787829461.273,2026-08-27 19:17:41.273,0.401,1
run_20260827_2026-08-27-18-54-23,1787829461.473,2026-08-27 19:17:41.473,0.0,1
run_20260827_2026-08-27-18-54-23,1787829514.466,2026-08-27 19:18:34.466,0.0,1
run_20260827_2026-08-27-18-54-23,1787829514.866,2026-08-27 19:18:34.866,0.401,1
run_20260827_2026-08-27-18-54-23,1787829515.469,2026-08-27 19:18:35.469,0.0,1
run_20260827_2026-08-27-18-54-23,1787829516.272,2026-08-27 19:18:36.272,0.402,1
run_20260827_2026-08-27-18-54-23,1787829516.472,2026-08-27 19:18:36.472,0.0,1
run_20260827_2026-08-27-18-54-23,1787829517.274,2026-08-27 19:18:37.274,0.401,1
run_20260827_2026-08-27-18-54-23,1787829517.277,2026-08-27 19:18:37.277,0.003,1
run_20260827_2026-08-27-18-54-23,1787829571.471,2026-08-27 19:19:31.471,0.001,1
run_20260827_2026-08-27-18-54-23,1787829572.273,2026-08-27 19:19:32.273,0.401,1
run_20260827_2026-08-27-18-54-23,1787829572.477,2026-08-27 19:19:32.477,0.003,1
run_20260827_2026-08-27-18-54-23,1787829625.869,2026-08-27 19:20:25.869,0.0,1
run_20260827_2026-08-27-18-54-23,1787829626.27,2026-08-27 19:20:26.270,0.401,1
run_20260827_2026-08-27-18-54-23,1787829626.672,2026-08-27 19:20:26.672,0.001,1
run_20260827_2026-08-27-18-54-23,1787829627.273,2026-08-27 19:20:27.273,0.401,1
run_20260827_2026-08-27-18-54-23,1787829627.474,2026-08-27 19:20:27.474,0.0,1
run_20260827_2026-08-27-18-54-23,1787829682.67,2026-08-27 19:21:22.670,0.0,1
run_20260827_2026-08-27-18-54-23,1787829683.274,2026-08-27 19:21:23.274,0.403,1
run_20260827_2026-08-27-18-54-23,1787829683.475,2026-08-27 19:21:23.475,0.001,1
run_20260827_2026-08-27-18-54-23,1787829736.671,2026-08-27 19:22:16.671,0.0,1
run_20260827_2026-08-27-18-54-23,1787829737.272,2026-08-27 19:22:17.272,0.401,1
run_20260827_2026-08-27-18-54-23,1787829737.473,2026-08-27 19:22:17.473,0.0,1
run_20260827_2026-08-27-18-54-23,1787829738.679,2026-08-27 19:22:18.679,0.404,1
run_20260827_2026-08-27-18-54-23,1787829738.679,2026-08-27 19:22:18.679,0.0,1
run_20260827_2026-08-27-18-54-23,1787829790.865,2026-08-27 19:23:10.865,0.0,1
run_20260827_2026-08-27-18-54-23,1787829791.266,2026-08-27 19:23:11.266,0.401,1
run_20260827_2026-08-27-18-54-23,1787829791.467,2026-08-27 19:23:11.467,0.0,1
run_20260827_2026-08-27-18-54-23,1787829844.459,2026-08-27 19:24:04.459,0.0,1
run_20260827_2026-08-27-18-54-23,1787829845.061,2026-08-27 19:24:05.061,0.401,1
run_20260827_2026-08-27-18-54-23,1787829845.462,2026-08-27 19:24:05.462,0.0,1
run_20260827_2026-08-27-18-54-23,1787829847.268,2026-08-27 19:24:07.268,0.401,1
run_20260827_2026-08-27-18-54-23,1787829847.268,2026-08-27 19:24:07.268,0.0,1
run_20260827_2026-08-27-18-54-23,1787829899.459,2026-08-27 19:24:59.459,0.0,1
run_20260827_2026-08-27-18-54-23,1787829900.26,2026-08-27 19:25:00.260,0.401,1
run_20260827_2026-08-27-18-54-23,1787829900.461,2026-08-27 19:25:00.461,0.0,1
run_20260827_2026-08-27-18-54-23,1787829901.263,2026-08-27 19:25:01.263,0.401,1
run_20260827_2026-08-27-18-54-23,1787829901.463,2026-08-27 19:25:01.463,0.0,1
run_20260827_2026-08-27-18-54-23,1787829954.459,2026-08-27 19:25:54.459,0.0,1
run_20260827_2026-08-27-18-54-23,1787829955.261,2026-08-27 19:25:55.261,0.401,1
run_20260827_2026-08-27-18-54-23,1787829955.261,2026-08-27 19:25:55.261,0.001,1
run_20260827_2026-08-27-18-54-23,1787830008.653,2026-08-27 19:26:48.653,0.0,1
run_20260827_2026-08-27-18-54-23,1787830009.254,2026-08-27 19:26:49.254,0.401,1
run_20260827_2026-08-27-18-54-23,1787830009.458,2026-08-27 19:26:49.458,0.002,1
run_20260827_2026-08-27-18-54-23,1787830063.652,2026-08-27 19:27:43.652,0.001,1
run_20260827_2026-08-27-18-54-23,1787830064.253,2026-08-27 19:27:44.253,0.401,1
run_20260827_2026-08-27-18-54-23,1787830064.454,2026-08-27 19:27:44.454,0.0,1
run_20260827_2026-08-27-18-54-23,1787830118.45,2026-08-27 19:28:38.450,0.0,1
run_20260827_2026-08-27-18-54-23,1787830119.252,2026-08-27 19:28:39.252,0.401,1
run_20260827_2026-08-27-18-54-23,1787830119.453,2026-08-27 19:28:39.453,0.0,1
run_20260827_2026-08-27-18-54-23,1787830172.445,2026-08-27 19:29:32.445,0.0,1
run_20260827_2026-08-27-18-54-23,1787830173.247,2026-08-27 19:29:33.247,0.4,1
run_20260827_2026-08-27-18-54-23,1787830173.449,2026-08-27 19:29:33.449,0.0,1
run_20260827_2026-08-27-18-54-23,1787830174.25,2026-08-27 19:29:34.250,0.401,1
run_20260827_2026-08-27-18-54-23,1787830174.452,2026-08-27 19:29:34.452,0.0,1
run_20260827_2026-08-27-18-54-23,1787830227.445,2026-08-27 19:30:27.445,0.001,1
run_20260827_2026-08-27-18-54-23,1787830228.247,2026-08-27 19:30:28.247,0.401,1
run_20260827_2026-08-27-18-54-23,1787830228.247,2026-08-27 19:30:28.247,0.0,1
run_20260827_2026-08-27-18-54-23,1787830281.642,2026-08-27 19:31:21.642,0.001,1
run_20260827_2026-08-27-18-54-23,1787830282.243,2026-08-27 19:31:22.243,0.401,1
run_20260827_2026-08-27-18-54-23,1787830282.443,2026-08-27 19:31:22.443,0.0,1
run_20260828_2026-08-28-10-16-47,1787883407.686,2026-08-28 10:16:47.686,0.0,1
run_20260828_2026-08-28-10-16-47,1787883408.287,2026-08-28 10:16:48.287,0.401,1
run_20260828_2026-08-28-10-16-47,1787883408.288,2026-08-28 10:16:48.288,0.001,1
run_20260828_2026-08-28-10-16-47,1787883409.29,2026-08-28 10:16:49.290,0.401,1
run_20260828_2026-08-28-10-16-47,1787883409.293,2026-08-28 10:16:49.293,0.003,1
run_20260828_2026-08-28-10-16-47,1787883464.686,2026-08-28 10:17:44.686,0.0,1
run_20260828_2026-08-28-10-16-47,1787883465.288,2026-08-28 10:17:45.288,0.401,1
run_20260828_2026-08-28-10-16-47,1787883465.288,2026-08-28 10:17:45.288,0.0,1
run_20260828_2026-08-28-10-16-47,1787883465.689,2026-08-28 10:17:45.689,0.401,1
run_20260828_2026-08-28-10-16-47,1787883465.689,2026-08-28 10:17:45.689,0.001,1
run_20260828_2026-08-28-10-16-47,1787883466.291,2026-08-28 10:17:46.291,0.401,1
run_20260828_2026-08-28-10-16-47,1787883466.291,2026-08-28 10:17:46.291,0.0,1
run_20260828_2026-08-28-10-16-47,1787883520.692,2026-08-28 10:18:40.692,0.001,1
run_20260828_2026-08-28-10-16-47,1787883521.293,2026-08-28 10:18:41.293,0.401,1
run_20260828_2026-08-28-10-16-47,1787883521.293,2026-08-28 10:18:41.293,0.0,1
run_20260828_2026-08-28-10-16-47,1787883523.299,2026-08-28 10:18:43.299,0.401,1
run_20260828_2026-08-28-10-16-47,1787883523.299,2026-08-28 10:18:43.299,0.0,1
run_20260828_2026-08-28-10-16-47,1787883575.494,2026-08-28 10:19:35.494,0.0,1
run_20260828_2026-08-28-10-16-47,1787883576.295,2026-08-28 10:19:36.295,0.401,1
run_20260828_2026-08-28-10-16-47,1787883576.296,2026-08-28 10:19:36.296,0.001,1
run_20260828_2026-08-28-10-16-47,1787883630.495,2026-08-28 10:20:30.495,0.002,1
run_20260828_2026-08-28-10-16-47,1787883631.297,2026-08-28 10:20:31.297,0.401,1
run_20260828_2026-08-28-10-16-47,1787883631.498,2026-08-28 10:20:31.498,0.001,1
run_20260828_2026-08-28-10-16-47,1787883685.696,2026-08-28 10:21:25.696,0.002,1
run_20260828_2026-08-28-10-16-47,1787883686.097,2026-08-28 10:21:26.097,0.401,1
run_20260828_2026-08-28-10-16-47,1787883686.498,2026-08-28 10:21:26.498,0.0,1
run_20260828_2026-08-28-10-16-47,1787883741.698,2026-08-28 10:22:21.698,0.0,1
run_20260828_2026-08-28-10-16-47,1787883742.3,2026-08-28 10:22:22.300,0.401,1
run_20260828_2026-08-28-10-16-47,1787883742.701,2026-08-28 10:22:22.701,0.0,1
run_20260828_2026-08-28-10-16-47,1787883796.496,2026-08-28 10:23:16.496,0.0,1
run_20260828_2026-08-28-10-16-47,1787883797.297,2026-08-28 10:23:17.297,0.401,1
run_20260828_2026-08-28-10-16-47,1787883797.499,2026-08-28 10:23:17.499,0.0,1
run_20260828_2026-08-28-10-16-47,1787883798.301,2026-08-28 10:23:18.301,0.401,1
run_20260828_2026-08-28-10-16-47,1787883798.501,2026-08-28 10:23:18.501,0.0,1
run_20260828_2026-08-28-10-16-47,1787883851.698,2026-08-28 10:24:11.698,0.0,1
run_20260828_2026-08-28-10-16-47,1787883852.299,2026-08-28 10:24:12.299,0.401,1
run_20260828_2026-08-28-10-16-47,1787883852.299,2026-08-28 10:24:12.299,0.0,1
run_20260828_2026-08-28-10-16-47,1787883853.302,2026-08-28 10:24:13.302,0.401,1
run_20260828_2026-08-28-10-16-47,1787883853.302,2026-08-28 10:24:13.302,0.0,1
run_20260828_2026-08-28-10-16-47,1787883904.692,2026-08-28 10:25:04.692,0.0,1
run_20260828_2026-08-28-10-16-47,1787883905.092,2026-08-28 10:25:05.092,0.401,1
run_20260828_2026-08-28-10-16-47,1787883905.694,2026-08-28 10:25:05.694,0.0,1
run_20260828_2026-08-28-10-16-47,1787883906.295,2026-08-28 10:25:06.295,0.4,1
run_20260828_2026-08-28-10-16-47,1787883906.495,2026-08-28 10:25:06.495,0.0,1
run_20260828_2026-08-28-10-16-47,1787883963.699,2026-08-28 10:26:03.699,0.0,1
run_20260828_2026-08-28-10-16-47,1787883964.3,2026-08-28 10:26:04.300,0.401,1
run_20260828_2026-08-28-10-16-47,1787883964.501,2026-08-28 10:26:04.501,0.0,1
run_20260828_2026-08-28-10-16-47,1787883970.32,2026-08-28 10:26:10.320,0.401,1
run_20260828_2026-08-28-10-16-47,1787883970.32,2026-08-28 10:26:10.320,0.0,1
run_20260828_2026-08-28-10-16-47,1787884020.7,2026-08-28 10:27:00.700,0.0,1
run_20260828_2026-08-28-10-16-47,1787884021.301,2026-08-28 10:27:01.301,0.401,1
run_20260828_2026-08-28-10-16-47,1787884021.503,2026-08-28 10:27:01.503,0.0,1
run_20260828_2026-08-28-10-16-47,1787884022.304,2026-08-28 10:27:02.304,0.401,1
run_20260828_2026-08-28-10-16-47,1787884022.508,2026-08-28 10:27:02.508,0.001,1
run_20260828_2026-08-28-10-16-47,1787884024.513,2026-08-28 10:27:04.513,0.401,1
run_20260828_2026-08-28-10-16-47,1787884024.514,2026-08-28 10:27:04.514,0.001,1
run_20260828_2026-08-28-10-16-47,1787884074.701,2026-08-28 10:27:54.701,0.001,1
run_20260828_2026-08-28-10-16-47,1787884075.302,2026-08-28 10:27:55.302,0.401,1
run_20260828_2026-08-28-10-16-47,1787884075.303,2026-08-28 10:27:55.303,0.0,1
run_20260828_2026-08-28-10-16-47,1787884130.7,2026-08-28 10:28:50.700,0.0,1
run_20260828_2026-08-28-10-16-47,1787884131.302,2026-08-28 10:28:51.302,0.401,1
run_20260828_2026-08-28-10-16-47,1787884131.302,2026-08-28 10:28:51.302,0.0,1
run_20260828_2026-08-28-10-16-47,1787884132.305,2026-08-28 10:28:52.305,0.401,1
run_20260828_2026-08-28-10-16-47,1787884132.305,2026-08-28 10:28:52.305,0.0,1
run_20260828_2026-08-28-10-16-47,1787884184.499,2026-08-28 10:29:44.499,0.0,1
run_20260828_2026-08-28-10-16-47,1787884185.1,2026-08-28 10:29:45.100,0.401,1
run_20260828_2026-08-28-10-16-47,1787884185.502,2026-08-28 10:29:45.502,0.0,1
run_20260828_2026-08-28-10-16-47,1787884186.305,2026-08-28 10:29:46.305,0.402,1
run_20260828_2026-08-28-10-16-47,1787884186.305,2026-08-28 10:29:46.305,0.0,1
run_20260828_2026-08-28-10-16-47,1787884241.904,2026-08-28 10:30:41.904,0.0,1
run_20260828_2026-08-28-10-16-47,1787884242.304,2026-08-28 10:30:42.304,0.401,1
run_20260828_2026-08-28-10-16-47,1787884242.706,2026-08-28 10:30:42.706,0.0,1
run_20260828_2026-08-28-10-16-47,1787884243.107,2026-08-28 10:30:43.107,0.401,1
run_20260828_2026-08-28-10-16-47,1787884243.308,2026-08-28 10:30:43.308,0.0,1
run_20260828_2026-08-28-10-16-47,1787884244.112,2026-08-28 10:30:44.112,0.4,1
run_20260828_2026-08-28-10-16-47,1787884244.313,2026-08-28 10:30:44.313,0.0,1
run_20260828_2026-08-28-10-16-47,1787884297.707,2026-08-28 10:31:37.707,0.001,1
run_20260828_2026-08-28-10-16-47,1787884298.308,2026-08-28 10:31:38.308,0.401,1
run_20260828_2026-08-28-10-16-47,1787884298.509,2026-08-28 10:31:38.509,0.0,1
run_20260828_2026-08-28-10-16-47,1787884300.316,2026-08-28 10:31:40.316,0.401,1
run_20260828_2026-08-28-10-16-47,1787884300.316,2026-08-28 10:31:40.316,0.001,1
run_20260828_2026-08-28-10-16-47,1787884350.699,2026-08-28 10:32:30.699,0.0,1
run_20260828_2026-08-28-10-16-47,1787884351.1,2026-08-28 10:32:31.100,0.401,1
run_20260828_2026-08-28-10-16-47,1787884351.903,2026-08-28 10:32:31.903,0.0,1
run_20260828_2026-08-28-10-16-47,1787884352.304,2026-08-28 10:32:32.304,0.401,1
run_20260828_2026-08-28-10-16-47,1787884352.505,2026-08-28 10:32:32.505,0.0,1
run_20260828_2026-08-28-10-16-47,1787884354.31,2026-08-28 10:32:34.310,0.401,1
run_20260828_2026-08-28-10-16-47,1787884354.313,2026-08-28 10:32:34.313,0.003,1
run_20260828_2026-08-28-10-16-47,1787884407.702,2026-08-28 10:33:27.702,0.0,1
run_20260828_2026-08-28-10-16-47,1787884408.303,2026-08-28 10:33:28.303,0.401,1
run_20260828_2026-08-28-10-16-47,1787884408.705,2026-08-28 10:33:28.705,0.0,1
run_20260828_2026-08-28-10-16-47,1787884409.106,2026-08-28 10:33:29.106,0.401,1
run_20260828_2026-08-28-10-16-47,1787884409.711,2026-08-28 10:33:29.711,0.0,1
run_20260828_2026-08-28-10-16-47,1787884464.707,2026-08-28 10:34:24.707,0.003,1
run_20260828_2026-08-28-10-16-47,1787884520.506,2026-08-28 10:35:20.506,0.0,1
run_20260828_2026-08-28-10-16-47,1787884575.703,2026-08-28 10:36:15.703,0.0,1
run_20260828_2026-08-28-10-16-47,1787884576.304,2026-08-28 10:36:16.304,0.401,1
run_20260828_2026-08-28-10-16-47,1787884576.706,2026-08-28 10:36:16.706,0.0,1
